okrug,opstina,naziv,mesto,latitude,longitude,geocoded_query
Шумадијски управни округ,Крагујевац,"ОШ ""Јован Поповић"", Крагујевац",Крагујевац,44.0209511,20.9088163,"ОШ ""Јован Поповић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Јулијана Ћатић"", Страгари",Страгари,44.1508915,20.6624834,"Страгари, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Вук Стефановић Караџић"", Крагујевац",Крагујевац,44.000351,20.928268,"ОШ ""Вук Стефановић Караџић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Доситеј Обрадовић"", Ердеч",Ердеч,43.9717235,20.8972621,"Ердеч, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Драгиша Луковић Шпанац"", Крагујевац",Крагујевац,44.0131786,20.9196353,"Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Драгиша Михаиловић"", Крагујевац",Крагујевац,44.0065383,20.8717552,"ОШ ""Драгиша Михаиловић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Драгиша Михајловић"", Крагујевац",Крагујевац,44.0131786,20.9196353,"Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Живадинка Дивац"", Крагујевац",Крагујевац,44.0015567,20.8804505,"ОШ ""Живадинка Дивац"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Милоје Симовић"", Драгобраћа",Драгобраћа,43.977534,20.8237837,"ОШ ""Милоје Симовић"", Драгобраћа, Драгобраћа, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Милутин и Драгиња Тодоровић"", Крагујевац",Крагујевац,44.0084296,20.9197456,"ОШ ""Милутин и Драгиња Тодоровић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Мирко Јовановић"", Крагујевац",Крагујевац,44.0305267,20.9066876,"ОШ ""Мирко Јовановић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Мома Станојловић"", Крагујевац",Крагујевац,44.0077857,20.9079626,"ОШ ""Мома Станојловић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Наталија Нана Недељковић"", Грошница",Грошница,43.9949038,20.8765475,"Грошница, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Прота Стеван Поповић"", Чумић",Чумић,44.1377164,20.7880504,"Чумић, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Радоје Домановић"", Крагујевац",Крагујевац,44.0138524,20.914907,"ОШ ""Радоје Домановић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Свети Сава"", Крагујевац",Крагујевац,44.0311529,20.8970671,"ОШ ""Свети Сава"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Светозар Марковић"", Крагујевац",Крагујевац,44.0120771,20.922275,"ОШ ""Светозар Марковић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Сретен Младеновић"", Десимировац",Десимировац,44.0754732,20.8825469,"Десимировац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Станислав Сремчевић"", Крагујевац",Крагујевац,44.0109698,20.8953767,"ОШ ""Станислав Сремчевић"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"ОШ ""Трећи крагујевачки батаљон"", Крагујевац",Крагујевац,44.0051548,20.8974116,"ОШ ""Трећи крагујевачки батаљон"", Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"Прва крагујевачка гимназија, Крагујевац",Крагујевац,44.0101138,20.9110163,"Прва крагујевачка гимназија, Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"Школа за основно и средње образовање ""Вукашин Марковић"", Крагујевац",Крагујевац,44.0131786,20.9196353,"Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Крагујевац,"Школа са домом за ученике оштећеног слуха, Крагујевац",Крагујевац,44.0131786,20.9196353,"Крагујевац, Крагујевац, Serbia"
Шумадијски управни округ,Лапово,"ОШ ""Светозар Марковић"", Лапово (варошица)",Лапово,44.1833795,21.0949755,"""Светозар Марковић"", Лапово, Лапово, Serbia"
Шумадијски управни округ,Рача,"ОШ ""Карађорђе"", Рача",Рача,44.2311894,20.9738793,"""Карађорђе"", Рача, Рача, Serbia"
Шумадијски управни округ,Топола,"ОШ ""Живко Томић"", Доња Шаторња",Доња Шаторња,44.1938754,20.604663,"""Живко Томић"", Доња Шаторња, Доња Шаторња, Serbia"
Шумадијски управни округ,Топола,"ОШ ""Карађорђе"", Топола (варошица)",Топола,44.2526089,20.6782101,"""Карађорђе"", Топола, Топола, Serbia"
Шумадијски управни округ,Топола,"ОШ ""Милан Благојевић"", Наталинци",Наталинци,44.2538261,20.8048401,"Наталинци, Топола, Serbia"
Шумадијски управни округ,Топола,"ОШ ""Милутин Јеленић"", Горња Трнава",Горња Трнава,44.1842463,20.7653711,"""Милутин Јеленић"", Горња Трнава, Горња Трнава, Serbia"
Шумадијски управни округ,Топола,"ОШ ""Сестре Радовић"", Белосавци",Белосавци,44.327234,20.6922656,"""Сестре Радовић"", Белосавци, Белосавци, Serbia"
